('δύναισθʼ', 'δύναμαι')
('οὐπώποτʼ', '_')
('ὑπερβαλοίμεθʼ', 'ὑπερβάλλω')
('χρήσαιτʼ', 'χράω')
('νόμιζʼ', 'νομίζω')
('χρησαίμεθʼ', 'χράω')
('αἰσχυνοίμεθʼ', 'αἰσχύνω')
('νομίζετʼ', 'νομίζω')
('βούλοισθʼ', 'βούλομαι')
('ἐθέλοιτʼ', 'ἐθέλω')
('συμπέμψαιτʼ', 'συμπέμπω')
('ἄρχοντʼ', 'ἄρχων')
('ἐγᾦδʼ', 'οἶδα')
('θαυμάζοιμʼ', 'θαυμάζω')
('οἴοιτʼ', 'οἴομαι')
('ἐθέλοιμʼ', 'ἐθέλω')
('ἐπιδειξαίμεθʼ', 'ἐπιδείκνυμι')
('μάχοιντʼ', 'μάχομαι')
('χρῴμεθʼ', 'χράομαι')
('οὔποτʼ', 'οὔποτε')
('ἡττῴμεθʼ', 'ἡσσάομαι')
('πορευοίμεθʼ', 'πορεύω')
('κυοῦσʼ', '_')
('εὐεργετήματʼ', 'εὐεργέτημα')
('ὁρῷντʼ', 'ὁράω')
('ᾤετʼ', 'οἴομαι')
('δέξαιτʼ', 'δέχομαι')
('ποιοῦντʼ', 'ποιέω')
('κᾄπειτʼ', '_')
('εἴποτʼ', 'εἴποτε')
('ψαύοντʼ', '_')
('ἐλλʼ', 'ἑλλός')
('ἐπιτήδειʼ', 'ἐπιτήδειος')
('οὐπώποθʼ', 'οὐπώποτε')
('ὁπότʼ', 'ὁπότε')
('συγκαταστρέψαιντʼ', 'συγκαταστρέφω')
('τάττετʼ', 'τάσσω')
('εἴποιτʼ', 'εἶπον')
('ὁπότερʼ', 'ὁπότερος')
('ἐπετηδεύσαντʼ', '_')
('εἴγʼ', 'εἰ')
('ἄρξαιτʼ', '_')
('ἄχρηστʼ', '_')
('μητʼ', '_')
('κᾄπειθʼ', '_')
('τηνικαῦθʼ', 'τηνικαῦτα')
('ἄλλοτʼ', 'ἄλλος')
('εἷθʼ', '_')
('ὁπόθʼ', 'ὁπότε')
('μηκέθʼ', 'μηκέτι')
('τεκμαίροιτʼ', 'τεκμαίρομαι')
('ἀμφίεσμʼ', '_')
('Ἅπαντʼ', '_')
('τοιοῦτʼ', 'τοιοῦτος')
('τόνγʼ', '_')
('ὄφρʼ', 'ὄφρα')
('ὅγʼ', 'ὅσγε')
('ἤλασʼ', 'ἐλαύνω')
('κῦμʼ', 'κῦμα')
('πευθόμεθʼ', 'πεύθομαι')
('σήματʼ', 'σῆμα')
('γηράσκοντʼ', 'γηράσκω')
('λίπετʼ', 'λείπω')
('οὔτινʼ', 'οὔτις')
('τούνεκʼ', '_')
('τεύχεʼ', 'τεῦχος')
('κλαίουσʼ', 'κλαίω')
('αἴθʼ', 'εἴτε')
('κεῖνʼ', 'ἐκεῖνος')
('λίπʼ', 'λείπω')
('δειδέχατʼ', 'δέχομαι')
('ἀμφέχετʼ', 'ἀμπέχω')
('ὤρνυτʼ', 'ὄρνυμι')
('δαῖτʼ', 'δαίς')
('νῆʼ', 'ναῦς')
('εἵματʼ', 'εἷμα')
('βήσαθʼ', 'βαίνω')
('πείραθʼ', 'πεῖραρ')
('ἐλευσόμεθʼ', 'ἔρχομαι')
('μῆρʼ', 'μῆρα')
('κέκλινθʼ', 'κλίνω')
('μυρίʼ', 'μυριάς')
('μυθεῦνθʼ', 'μυθέομαι')
('ἔφατʼ', 'φημί')
('Χώετʼ', '_')
('ὕπερθʼ', 'ὕπερθεν')
('ὄμματʼ', 'ὄμμα')
('πηδάλιʼ', 'πηδάλιον')
('ἀμφιέπεσκʼ', 'ἀμφιέπω')
('μῆλʼ', 'μῆλον')
('ἤματʼ', 'ἦμαρ')
('δῦνʼ', 'δύω')
('ἥγʼ', '_')
('ἄλλοθʼ', 'ἄλλος')
('ἐποτρύνουσʼ', '_')
('τόγʼ', 'ὁ')
('μενέαινʼ', 'μενεαίνω')
('ἐστʼ', 'εἰμί')
('ἔλυσʼ', 'λύω')
('ἵκεθʼ', 'ἱκνέομαι')
('ἐρευθήεσσʼ', '_')
('φαίνετʼ', 'φαίνω')
('οἵγʼ', 'ὅσγε')
('δῖʼ', 'δῖος')
('τοῖʼ', 'ὁ')
('νίσσετʼ', 'νίζω')
('δώμαθʼ', 'δῶμα')
('ἧσθʼ', 'ἧμαι')
('στρωφᾶσθʼ', 'στρωφάω')
('σοίγʼ', '_')
('αἷμʼ', 'αἷμα')
('ἐσσόμεθʼ', 'εἰμί')
('ἴσχανʼ', 'ἰσχανάω')
('ἔβαινʼ', 'βαίνω')
('τοίγʼ', '_')
('ἔπλετʼ', 'πέλω')
('ἤμαθʼ', 'ἦμαρ')
('πωτᾶτʼ', 'πωτάομαι')
('γένετʼ', 'γίγνομαι')
('προυφαίνετʼ', 'ὑφαίνω')
('γουνάζετʼ', 'γουνάζομαι')
('γούνατʼ', 'γόνυ')
('κεῖσʼ', 'ἐκεῖσε')
('ἀγκῶνʼ', 'ἀγκών')
('ὁππόθʼ', 'ὁπόθι')
('ληίδʼ', 'ληΐς')
('αὐχένʼ', 'αὐχήν')
('τούσγʼ', '_')
('ἧσʼ', 'ἧμαι')
('στήθεʼ', 'στῆθος')
('μοῖρʼ', 'μοῖρα')
('Μυσίδʼ', '_')
('ῥύσιʼ', 'ῥυσιάζω')
('μήτινʼ', 'μήτις')
('Κέκλυθʼ', '_')
('ἐπιέψετʼ', 'ἐφέπω')
('φάτʼ', 'φάτις')
('ὄμμαθʼ', 'ὄμμα')
('ἕπετʼ', 'ἕπομαι')
('ἀίσσοντʼ', 'ἀίσσω')
('ὑπετέλλετʼ', 'τέλλω')
('ἄγχʼ', 'ἄγχι')
('φάσγανʼ', 'φάσγανον')
('ὑπελείπετʼ', 'ὑπολείπω')
('Φράζεσθʼ', '_')
('πρυμνήσιʼ', 'πρυμνήσιος')
('δινήεντʼ', 'δινήεις')
('πείσματʼ', 'πεῖσμα')
('πήματʼ', 'πῆμα')
('ἕλετʼ', 'αἱρέω')
('τούσδʼ', 'ὅδε')
('ἠύτʼ', 'ἠύτε')
('κέκλιτʼ', 'κλίνω')
('δήποτʼ', 'δήποτε')
('γείνατʼ', 'γείνομαι')
('δείλʼ', 'δείλος')
('κήδεʼ', 'κῆδος')
('πρώτισθʼ', 'πρώτιστος')
('μετακλείουσʼ', '_')
('δαίνυνθʼ', 'δαίνυμι')
('κορέσσαντʼ', 'κορέννυμι')
('θύνετʼ', 'θύνω')
('τέμνεθʼ', 'τέμνω')
('ὀίεσθʼ', 'οἴομαι')
('τλῆτʼ', 'τλάω')
('πείρεθʼ', 'πείρω')
('πείρατʼ', 'πεῖραρ')
('ἆσθμʼ', 'ἆσθμα')
('τώγʼ', '_')
('πέμφʼ', 'πεμπάζω')
('κέκλετʼ', 'κέλομαι')
('ἐκλάθετʼ', 'ἐκλανθάνω')
('ἵστατʼ', 'ἵστημι')
('τήνγʼ', '_')
('ὅσσʼ', 'ὅσος')
('σεύατʼ', 'σεύω')
('φρονέουσʼ', '_')
('πλαζόμεθʼ', 'πλάζω')
('οὔατʼ', 'οὖς')
('ἔσσυτʼ', 'σεύω')
('Οὔλυμπόνδʼ', '_')
('τῆλʼ', 'τῆλε')
('δείδιʼ', 'δείδω')
('υἷʼ', 'υἱός')
('ἐπερρώοντʼ', 'ἐπιρρώομαι')
('λιμένʼ', 'λιμήν')
('Ἰηπαιήονʼ', '_')
('οὔνομʼ', 'ὀνομάζω')
('μυθεῖθʼ', 'μυθέομαι')
('θέλγετʼ', 'θέλγω')
('πείρετʼ', 'πείρω')
('ϝίσσετʼ', '_')
('αἶψʼ', 'αἶψα')
('φύγαδʼ', 'φύγαδε')
('ἐνικάτθανʼ', 'καταθνήσκω')
('ἔνερθʼ', 'ἔνερθε')
('εἰσότʼ', 'εἰσότε')
('μνώοντʼ', 'μνάομαι')
('ἔγρεσθʼ', 'ἐγείρω')
('εὐχόμεθʼ', 'εὔχομαι')
('ἐτράπεθʼ', 'τρέπω')
('ὤρνυντʼ', 'ὄρνυμι')
('πόλεμόνδʼ', '_')
('παρεξενέοντʼ', '_')
('τόσσʼ', 'τόσος')
('ἧκʼ', 'ἵημι')
('ἐρέσσετʼ', 'ἐρέσσω')
('ὄρνυτʼ', 'ὄρνυμι')
('δούραθʼ', 'δόρυ')
('κίδνατʼ', 'κίδναμαι')
('φέρονθʼ', 'φέρω')
('ἐξήρπαξʼ', 'ἐξαρπάζω')
('διάνδιχʼ', 'διάνδιχα')
('νύχθʼ', 'νύξ')
('γουναζόμεθʼ', 'γουνάζομαι')
('νεύμεθʼ', 'νέομαι')
('λίσσεσθʼ', 'λίσσομαι')
('τοισίδʼ', 'ὅδε')
('νέομʼ', 'νέομαι')
('ἕκαστʼ', 'ἕκαστος')
('ἐπιδευόμεθʼ', 'ἐπιδεύομαι')
('μέσφʼ', 'μέσφα')
('μετετρέφετʼ', 'τρέφω')
('γὰρʼ', '_')
('πειρησόμεθʼ', 'πειράω')
('πυρόσʼ', '_')
('φίλατʼ', 'φιλέω')
('ἐξότʼ', 'ἐξότε')
('ἔφαθʼ', 'φημί')
('τίπτʼ', 'τίπτε')
('μίμνεθʼ', 'μίμνω')
('φρασσόμεθʼ', 'φράζω')
('συνοισόμεθʼ', 'συμφέρω')
('χέρσονδʼ', 'χέρσονδε')
('ἕρκεʼ', 'ἕρκος')
('στόματʼ', 'στόμα')
('ἐμέλλετʼ', 'ἐμέλλετʼ')
('ἐπετείλατʼ', 'ἐπιτέλλω')
('ἐξέλετʼ', 'ἐξαιρέω')
('εἴπατʼ', 'εἶπον')
('ἄμμʼ', 'ἐγώ')
('ηὐλίζοντʼ', 'αὐλίζομαι')
('κλείουσʼ', '_')
('νεῖσθʼ', 'νέομαι')
('εἴσατʼ', 'εἴδομαι')
('ἧστʼ', 'ἧμαι')
('ἐπικείσετʼ', 'ἐπίκειμαι')
('ὥρμαινʼ', 'ὁρμαίνω')
('ἔειφʼ', 'εἶπον')
('ἕζετʼ', 'ἕζετʼ')
('ἐπικρέμαθʼ', 'ἐπικρεμάννυμι')
('βάσκʼ', 'βάσκω')
('σχήσομʼ', 'ἔχω')
('ἐρητύοισθʼ', 'ἐρητύω')
('ἐνιτρέφετʼ', 'ἐντρέφω')
('φάρμαχʼ', 'φάρμακον')
('μειλίσσετʼ', 'μειλίσσω')
('μνησάμεθʼ', 'μιμνήσκω')
('παρηγορέεσκʼ', 'παρηγορέω')
('ἐτράπετʼ', 'τρέπω')
('στρεφθεῖσʼ', 'στρέφω')
('ἐπιπρομολοῦσʼ', '_')
('λίσσομʼ', 'λίσσομαι')
('ὑπεξέχυτʼ', 'ἐκχέω')
('κῶμʼ', 'κῶμα')
('μελεδήματʼ', 'μελέδημα')
('τεῖρʼ', 'τείρω')
('ὁππότʼ', 'ὁπότε')
('ἄνευθʼ', 'ἄνευθε')
('κάκʼ', 'κακός')
('ῥαιστήριʼ', 'ῥαιστήριος')
('αἴνʼ', 'αἴνη')
('δεῖμʼ', 'δέμω')
('μνήσαθʼ', 'μιμνήσκω')
('ἐπεμαίεθʼ', 'ἐπιμαίομαι')
('φαιδρύνετʼ', 'φαιδρύνω')
('θεσπέσιʼ', 'θεσπέσιος')
('αἱματόεντʼ', 'αἱματόεις')
('ἐπεβήσατʼ', 'ἐπιβαίνω')
('ἡνίʼ', 'ἡνία')
('αἵγʼ', '_')
('βήσατʼ', 'βαίνω')
('ἀπονισσόμεθʼ', 'ἀπονίζω')
('ἀπεσσόμεθʼ', 'ἄπειμι')
('τράπετʼ', 'τρέπω')
('ὑψόσʼ', 'ὑψόσε')
('ἔσσομʼ', 'εἰμί')
('ὑπελύσατʼ', 'ὑπολύω')
('ἐυφρονέουσʼ', 'εὐφρονέων')
('μείδησʼ', '_')
('μητίσομʼ', 'μητίομαι')
('ὑποθήσομʼ', 'ὑποθέω')
('λάβʼ', 'λαμβάνω')
('ὦρτʼ', 'ὄρνυμι')
('δῆθʼ', 'δῆτα')
('βαῖνʼ', 'βαίνω')
('ἀποκάτθετʼ', 'κατατίθημι')
('κύματʼ', 'κῦμα')
('φάρμακʼ', 'φάρμακον')
('π̔ʼ', '_')
('ἀπελύετʼ', 'ἀπολύω')
('βρυχήσατʼ', 'βρυχάομαι')
('ἵκετʼ', 'ἱκνέομαι')
('ἐφράσατʼ', 'φράζω')
('ἦκʼ', 'ἦκα')
('ποιήεντʼ', 'ποιήεις')
('ἅλαδʼ', 'ἅλς')
('ἀνελύετʼ', 'ἀναλύω')
('βάπτουσʼ', '_')
('πόντονδʼ', 'πόντονδε')
('ἀγέροντʼ', 'ἀγείρω')
('πάροιθʼ', 'πάροιθε')
('Νισσόμεθʼ', '_')
('νάσσατʼ', 'ναίω')
('τέμνετʼ', 'τέμνω')
('σύγʼ', '_')
('οἴχοιτʼ', 'οἰχέομαι')
('ἔσσεσθʼ', 'εἰμί')
('ἔπορʼ', 'πορεῖν')
('ἔπτυσʼ', '_')
('ἐφράσαθʼ', 'φράζω')
('θέλγʼ', 'θέλγω')
('λύματʼ', 'λῦμα')
('ἐπιέλδομʼ', 'ἔλδομαι')
('δύνατʼ', 'δύναμαι')
('σίνοντʼ', 'σίνομαι')
('ἀδμῆτʼ', 'ἀδμής')
('ῥώοντʼ', 'ῥώομαι')
('ἵεντʼ', 'ἵημι')
('δείσατʼ', 'δείδω')
('βάλετʼ', 'βάλλω')
('κίνυντʼ', 'κίνυμαι')
('ἱμερόενθʼ', 'ἱμερόεις')
('Ὠλόμεθʼ', '_')
('τίνετʼ', 'τίνω')
('Ἵλατʼ', '_')
('μαλʼ', 'μάλα')
('δἤπειτʼ', 'ἔπειμι')
('κεῖτʼ', 'κεῖμαι')
('λίγʼ', 'λίγα')
('ἵλατʼ', 'ἱλάομαι')
('δείξατʼ', 'δείκνυμι')
('οἴχετʼ', 'οἴχομαι')
('ἐπηλίνδητʼ', 'ἀλινδέω')
('Μοῖρʼ', 'μοῖρα')
('τόφρʼ', 'τόφρα')
('χέετʼ', 'χέω')
('ψύχετʼ', 'ψύχω')
('ξείνιʼ', 'ξένιος')
('πάρʼ', 'παρά')
('μαίεσθʼ', 'μαίομαι')
('τέτατʼ', 'τείνω')
('Τρίτωνʼ', 'Τρίτων')
('ἐπικλείουσʼ', 'ἐπικλείω')
('ἦγʼ', 'ἄγω')
('δεξίʼ', 'δεξιός')
('παρεκέκλετʼ', 'κέλομαι')
('μνήσατʼ', 'μιμνήσκω')
('νῆάδʼ', 'ναῦς')
('ἔρχοντʼ', 'ἔρχομαι')
('ὀρούσαισʼ', 'ὀρούσαισʼ')
('λαχόντʼ', 'λαγχάνω')
('μάσσονʼ', 'μάσσων')
('μένοντʼ', 'μένω')
('διδάκτʼ', 'διδακτός')
('θρασεῖʼ', 'θρασύς')
('κτείνοντʼ', 'κτείνω')
('Ἰάσονʼ', 'Ἰάσων')
('πάξαιθʼ', 'πάσσω')
('ἔερσʼ', '_')
('πόμʼ', '_')
('ἀντίτεινʼ', 'ἀντιτείνω')
('Σαλαμῖνʼ', '_')
('νέοντʼ', 'νέοντʼ')
('ἀγάλματʼ', 'ἄγαλμα')
('ἑσταότʼ', 'ἵστημι')
('γλυκεῖʼ', 'γλυκύς')
('διαγγέλλοισʼ', '_')
('τίκτʼ', 'τίκτω')
('ἀλάθειʼ', 'ἀλήθεια')
('ἅλμαθʼ', 'ἅλμα')
('πάλλοντʼ', 'πάλλω')
('ἄειδʼ', 'ἀείδω')
('φόρμιγγʼ', 'φόρμιγξ')
('πείσαισʼ', '_')
('φίλησʼ', '_')
('τέκτονʼ', 'τέκτων')
('νικῶντʼ', 'νικάω')
('αἵτʼ', 'ὅστε')
('ὥτʼ', 'ὥστε')
('εὔθυνʼ', 'εὐθύνω')
('γέφυρʼ', 'γέφυρα')
('νικάσαντʼ', 'νικάω')
('ὄνυμʼ', 'ὄνομα')
('ἄνθεʼ', 'ἀνατίθημι')
('ζυγένθʼ', 'ζεύγνυμι')
('μελίφρονʼ', 'μελίφρων')
('πλέονʼ', 'πλείων')
('γενέσθʼ', 'γίγνομαι')
('κτέανʼ', 'κτέανον')
('ἀντιτυχόντʼ', 'ἀντιτυγχάνω')
('τέρπνʼ', 'τερπνός')
('πέποιθʼ', 'πείθω')
('ἄκονθʼ', 'ἀέκων')
('ἐλέφανθʼ', 'ἐλέφας')
('ὑφελοῖσʼ', '_')
('προπράονʼ', '_')
('γείτονʼ', 'γείτων')
('φιλήσαντʼ', 'φιλέω')
('ὥθʼ', 'ὥστε')
('εὐδαίμονʼ', 'εὐδαίμων')
('πείθεσθʼ', 'πείθω')
('καλύψαιμʼ', 'καλύπτω')
('ἀερθεῖσʼ', '_')
('ἃρμʼ', '_')
('ἀνδροδάμαντʼ', 'ἀνδροδάμας')
('ἐπώτρυνʼ', 'ἐποτρύνω')
('ἔειπʼ', 'λέγω')
('σκοποῖʼ', 'σκοπέω')
('σπέρμʼ', 'σπέρμα')
('βαίνοισʼ', '_')
('ἀναγήσασθʼ', 'ἀνηγέομαι')
('φροντίδʼ', 'φροντίς')
('ἔδωκʼ', 'δίδωμι')
('γνώτʼ', 'γιγνώσκω')
('εἵλετʼ', 'αἱρέω')
('ἐμήσαντʼ', 'μήδομαι')
('ἐκαίοντʼ', 'καίω')
('τεθναότʼ', 'θνήσκω')
('ἐξαύδασʼ', '_')
('παρδίδωμʼ', 'παραδίδωμι')
('ἑκκαίδεκʼ', 'ἑκκαίδεκα')
('ἐνόστησʼ', '_')
('πενταετηρίδʼ', 'πενταετηρίς')
('καταμεμφθέντʼ', 'καταμέμφομαι')
('ἀμφέροντʼ', 'ἀναφέρω')
('πτέρυγʼ', 'πτέρυξ')
('νιφόεσσʼ', '_')
('αἴθωνʼ', 'αἴθων')
('χαράσσοισʼ', '_')
('ὡσείτʼ', 'ὡσεί')
('ἀμεύσασθʼ', 'ἀμεύομαι')
('παρέμεινʼ', 'παραμένω')
('ἁνίχʼ', 'ἡνίκα')
('στεφάνωμʼ', 'στεφάνωμα')
('ἔκτισσʼ', '_')
('τέλειʼ', 'τέλειος')
('βάλεθʼ', 'βάλλω')
('ἐδέξαντʼ', 'δείκνυμι')
('ἐφίλησʼ', '_')
('δρακεῖσʼ', '_')
('ἐοικότʼ', 'ἔοικα')
('κακότατʼ', 'κακότης')
('ἵκοντʼ', 'ἱκνέομαι')
('ἀνδέξατʼ', 'ἀναδείκνυμι')
('ἐμίγνυτʼ', 'μίγνυμι')
('πτερόεντʼ', 'πτερόεις')
('παρέδωκʼ', 'παραδίδωμι')
('γένοιʼ', 'γίγνομαι')
('ἅτʼ', 'ἅτε')
('αὖθʼ', 'αὖτε')
('Φῆρʼ', '_')
('ἔμεινʼ', 'μένω')
('ὑποκουρίζεσθʼ', 'ὑποκουρίζομαι')
('ἔναιʼ', 'ναίω')
('ἕλʼ', 'αἱρέω')
('ἔγεντʼ', 'γίγνομαι')
('τυγχάνοντʼ', 'τυγχάνω')
('ἀμφέποντʼ', 'ἀμφιέπω')
('Σαρπηδόνʼ', '_')
('πράξασθʼ', 'πράσσω')
('ἀπέπνευσʼ', '_')
('τᾶσδʼ', 'ὅδε')
('δέξατʼ', 'δέχομαι')
('ἁνίκʼ', 'ἡνίκα')
('δεῖπνʼ', 'δεῖπνον')
('βασιλέʼ', 'βασιλεύς')
('αἴτʼ', 'εἴτε')
('ᾤχοντʼ', 'οἴχομαι')
('ἐσελθόντʼ', 'εἰσέρχομαι')
('παρεκοινᾶθʼ', 'παρακοινάομαι')
('ἐπέσποντʼ', 'ἐφέπω')
('ἀφίσταντʼ', 'ἀφεστήξω')
('ἀφίημʼ', 'ἀφίημι')
('πορσύνοντʼ', 'πορσύνω')
('Περικλύμενʼ', '_')
('πέσσοντʼ', 'πέσσω')
('ἕσσαντʼ', 'ἕννυμι')
('μαινάδʼ', 'μαινάς')
('ἀφέλοιτʼ', 'ἀφαιρέω')
('φαρμακώσαισʼ', '_')
('φλόγʼ', 'φλόξ')
('ἤλαυνʼ', 'ἐλαύνω')
('εἴχετʼ', 'ἔχω')
('ἐξεπόνησʼ', 'ἐκπονέω')
('ἀγαπάζοντʼ', 'ἀγαπάζω')
('περʼ', 'περ')
('πόρσυνʼ', 'πορσύνω')
('γιγνώσκοντʼ', 'γιγνώσκω')
('μυθήσαιθʼ', 'μυθέομαι')
('θεόμορʼ', 'θεόμορος')
('ἔξοχʼ', 'ἔξοχος')
('δαίδαλʼ', 'δαιδάλλω')
('μναμήϊʼ', 'μνημεῖον')
('ἀκέσματʼ', 'ἄκεσμα')
('Καρνήϊʼ', '_')
('διδοῖτʼ', 'δίδωμι')
('ἀκούσατʼ', 'ἀκούω')
('ἅρμʼ', 'ἅρμα')
('κρηπῖδʼ', 'κρηπίς')
('Ἀλκμᾶνʼ', 'Ἀλκμάν')
('ἐφθέγξατʼ', 'φθέγγομαι')
('πεδʼ', 'μετά')
('ἀγῶνʼ', 'ἀγών')
('ἅρπασʼ', '_')
('ἀργυρόπεζʼ', 'ἀργυρόπεζα')
('Κρείοισʼ', '_')
('αἰδέοντʼ', 'αἰδέομαι')
('Ἀπόλλωνʼ', 'Ἀπόλλων')
('ἀγαγόντʼ', 'ἄγω')
('ῥέζοντʼ', 'ῥέζω')
('εὔχοντʼ', 'εὔχομαι')
('ἀνθήσαντʼ', 'ἀνθέω')
('ὄπʼ', 'ὄψ')
('φιλέοντʼ', 'φιλέω')
('Ἔτʼ', 'ἔτι')
('περίαλλʼ', 'περίαλλος')
('κελαδήσετʼ', 'κελαδέω')
('πόρευσʼ', '_')
('Ἰφιγένειʼ', '_')
('ναίοντʼ', 'ναίω')
('δόξʼ', 'δοκέω')
('μέμφομʼ', 'μέμφομαι')
('διαπλέξαισʼ', '_')
('μιμήσαιτʼ', 'μιμέομαι')
('εὑροῖσʼ', '_')
('μναστῆρʼ', 'μνηστήρ')
('λάμβανʼ', 'λαμβάνω')
('τωὔτʼ', 'αὖτε')
('ἐφάψατʼ', 'ἐφάπτω')
('ἔρεισμʼ', 'ἔρεισμα')
('ὀξεῖʼ', 'ὀξύς')
('ἔνεικʼ', 'ἐνίημι')
('Ἕκτορʼ', 'Ἕκτωρ')
('χάρματʼ', 'χάρμα')
('νίσοντʼ', 'νίζω')
('δένδρεʼ', 'δένδρον')
('ἔντυʼ', '_')
('ἄξονθʼ', 'ἄγνυμι')
('ἀντιθεῖσʼ', '_')
('Οὐλυμπόνδʼ', '_')
('μάρτυρʼ', 'μαρτύρομαι')
('Ἄκρωνʼ', '_')
('ῥέοντʼ', 'ῥέω')
('φθέγξατʼ', 'φθέγγομαι')
('γαῖʼ', 'γῆ')
('πέμποισʼ', '_')
('τραφεῖσʼ', '_')
('ἔψαυσʼ', 'ψαύω')
('ἔλαθʼ', 'λανθάνω')
('Πυθώναδʼ', '_')
('ᾤχετʼ', 'οἴχομαι')
('Ποσειδᾶνʼ', '_')
('χρῆμʼ', 'χρῆμα')
('πέλοντʼ', 'πέλω')
('ἄεξʼ', 'ἀέξω')
('κατέχοντʼ', 'κατέχω')
('ἔκτανʼ', 'κτείνω')
('ἀνορούσαισʼ', '_')
('νοήματʼ', 'νόημα')
('νικῶνθʼ', 'νικάω')
('δέσποινʼ', 'δέσποινα')
('ἕσπητʼ', '_')
('δειράδʼ', 'δειράς')
('ἐγένοντʼ', 'γίγνομαι')
('σώμαθʼ', 'σῶμα')
('ἔγειρʼ', 'ἐγείρω')
('θύγατρʼ', 'θυγάτηρ')
('ὁρῶντʼ', 'ὁράω')
('ἐπιλέλαθʼ', 'ἐπιλανθάνομαι')
('Μοῖσʼ', '_')
('φύντʼ', 'φύς')
('ἀέκονθʼ', 'ἄκων')
('ἀποθέσθʼ', 'ἀποτίθημι')
('δώδεκʼ', 'δώδεκα')
('Ἁγησίδαμʼ', '_')
('συγκωμάξατʼ', 'συγκωμάζω')
('εὐρυσθενέʼ', 'εὐρυσθενής')
('κυλίνδοντʼ', 'κυλίνδω')
('ἐπέθηκʼ', 'ἐπιτίθημι')
('ὕπατʼ', 'ὑπάτη')
('ἐνʼ', 'ἐν')
('ἕψοντʼ', 'ἕψω')
('ψεύσομʼ', 'ψεύδω')
('ἐξεύχετʼ', 'ἐξεύχομαι')
('ἤνεγκʼ', 'φέρω')
('ἐπᾶλτʼ', 'ἐφάλλομαι')
('καρταίποδʼ', 'καρταίποδʼ')
('φανέρʼ', 'φανερός')
('ἀθρόʼ', 'ἀθρέω')
('Μέγαρʼ', '_')
('κλῦτʼ', 'κλυτός')
('γλυκέʼ', 'γλυκύς')
('ἔλθʼ', 'ἔρχομαι')
('φέροισʼ', '_')
('ἰδοῖσʼ', '_')
('νωμάσαντʼ', 'νωμάω')
('χαίρετʼ', 'χαίρω')
('εἰπόντʼ', 'εἶπον')
('σεισίχθονʼ', 'σεισίχθων')
('ἀερθέντʼ', 'ἀείρω')
('τεύχοντʼ', 'τεύχω')
('ῥῆμʼ', 'ῥῆμα')
('ἄγνωτʼ', 'ἀγνώς')
('εἶδʼ', 'εἶδον')
('νεῖμʼ', 'νέμω')
('Θρασύβουλʼ', 'Θρασύβουλος')
('τοσοῦθʼ', 'τοσοῦτος')
('ὑπέστειλʼ', 'ὑποστέλλω')
('Νικάσιππʼ', 'Νικάσιππος')
('κωμάζοντʼ', 'κωμάζω')
('Μέλισσʼ', 'Μέλισσος')
('ἅπτονθʼ', 'ἅπτω')
('κρέσσονʼ', 'κρείσσων')
('καταμάρψαισʼ', '_')
('Τρῴανδʼ', '_')
('τέρμʼ', 'τέρμα')
('θάλλοισʼ', '_')
('τοξεύματʼ', 'τόξευμα')
('χάρμʼ', 'χάρμη')
('ἔκνισʼ', '_')
('βάλλετʼ', 'βάλλω')
('τέτμηνθʼ', 'τέμνω')
('κέκλεʼ', 'κέλομαι')
('αγήσασθʼ', '_')
('χαλκοδάμαντʼ', 'χαλκοδάμας')
('Δωρίδʼ', '_')
('κώμαζʼ', 'κωμάζω')
('εὐανθέʼ', 'εὐανθέω')
('ἐθέλοντʼ', 'ἐθέλω')
('στονόεντʼ', 'στονόεις')
('ἐμέμναντʼ', 'μιμνήσκω')
('εὐειδέʼ', 'εὐειδής')
('θανόντʼ', 'θνήσκω')
('ὅντʼ', 'ὅστε')
('ξύνʼ', 'ξυνός')
('ἔδοξʼ', 'δοκέω')
('τῆρʼ', '_')
('κέδνʼ', 'κεδνός')
('ξύνειμʼ', 'σύνειμι')
('γυναῖκʼ', 'γυνή')
('λέπαδνʼ', 'λέπαδνον')
('φεύγοντʼ', 'φεύγοντʼ')
('τίλλονθʼ', 'τίλλω')
('δείματʼ', 'δεῖμα')
('ἀγάθʼ', 'ἀγαθός')
('ἵμειρʼ', 'ἱμείρω')
('ἄνιʼ', 'ἄνειμι')
('δάιʼ', 'δάϊος')
('φράσαιμʼ', 'φράζω')
('πλάγκτʼ', 'πλαγκτός')
('ἴυζʼ', 'ἰύζω')
('ἔτεγγʼ', 'τέγγω')
('φευξοίαθʼ', 'φεύγω')
('κάρθʼ', 'κάρτα')
('παιᾶνʼ', 'Παιάν')
('κόρυμβʼ', 'κόρυμβος')
('ἤθροιστʼ', 'ἀθροίζω')
('παίοντʼ', 'παίω')
('μηδάμʼ', 'μηδαμός')
('ἵησʼ', '_')
('διώλλυθʼ', 'διόλλυμι')
('ἀφικόμεσθʼ', 'ἀφικνέομαι')
('Ἠδωνίδʼ', '_')
('χειμῶνʼ', 'χειμών')
('πνεῦμʼ', 'πνεῦμα')
('προπέμπετʼ', 'προπέμπω')
('τέγγουσʼ', '_')
('ἄνακτʼ', 'ἄναξ')
('οὐράνιʼ', 'οὐράνιος')
('δαιμόνιʼ', 'δαιμόνιος')
('πέμψατʼ', 'πέμπω')
('βάρβαρʼ', 'βάρβαρος')
